,1074,1124,1220,1226,1271,1325,1330,1381,1433,1440,1479,1481,1482,1529,1531,1532,1579,1629,1732,1782,2067,2117,2167,value_mean,value_std
2016-01-01 22:00:00,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,17.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.608695652173913,3.460825868196938
2016-01-01 23:00:00,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,8.0,15.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9130434782608696,3.5252264001086075
2016-01-02 00:00:00,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,5.0,11.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7391304347826086,3.165265169252399
2016-01-02 01:00:00,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,13.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.608695652173913,3.306635363796791
2016-01-02 02:00:00,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,6.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4782608695652173,2.2237759743555516
2016-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2608695652173914,2.557468029539608
2016-01-02 04:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,16.0,1.0,1.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.260869565217391,4.664550785066557
2016-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.7671653419914415
2016-01-02 06:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,1.0,1.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.608695652173913,3.2536151189338622
2016-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.434782608695652,2.6837042368714723
2016-01-02 08:00:00,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.391304347826087,2.959716943498697
2016-01-02 09:00:00,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,17.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.434782608695652,3.499392331801545
